domain,ml_probability,ai_is_phishing,ai_confidence,ai_risk_level,processing_time,worker_id,error,source,y_true,stage1_pred,tld,error_type,domain_part,domain_length,ml_category,is_dangerous_tld,sda_issues,sda_risk_score,sda_reasoning,sda_domain_length,sda_tld_category,brand_issues,brand_risk_score,brand_detected,brand_reasoning,cert_issues,cert_benign_indicators,cert_risk_score,cert_issuer,cert_san_count,cert_has_crl_dp,cert_reasoning,ctx_issues,ctx_risk_score,ctx_reasoning
cheapflights.com,0.39209637,True,0.75,high,8.964392185211182,0,,trusted,0,0,com,FP,cheapflights,12,medium,False,consonant_cluster_random,0.2,"子音クラスター検出(2個) / 正規ドメインホワイトリスト一致(None, conf=0.88) によりリスク軽減",12,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,legitimate_domain_mitigation",,0.385,Let's Encrypt,1,False,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) / Domain is in legitimate whitelist; certificate risk mitigated / Issuer: Let's Encrypt,,0.0,
metalprotection.com.ua,0.17311911,True,0.85,high,3.742473840713501,0,,trusted,0,0,ua,FP,metalprotection,15,low,False,,0.0,短いドメインの顕著な問題なし,15,unknown,"brand_detected,brand_compound,brand_tld_mismatch,critical_brand",0.4,meta (compound),ブランド候補 meta (compound) を含むドメイン構造を検出,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity",,0.55,Let's Encrypt,1,False,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) / Issuer: Let's Encrypt,,0.0,
tmbw.net,0.07282372,True,0.85,high,4.987367153167725,0,,trusted,0,0,net,FP,tmbw,4,very_low,False,"short,random_pattern",0.30000000000000004,短い(4文字) / ランダム指標(母音率=0.00<0.2),4,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,free_ca_no_org,benign_cert_mitigation",long_validity,0.32,Sectigo Limited,2,False,Issued by free/low-assurance CA / No organization (O=) field in subject | BENIGN: Long validity (370 days) / Certificate risk mitigated by benign indicators / Issuer: Sectigo Limited || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator. | [VALIDITY SAFE] Long-term certificate (370 days). Rare for phishing (1%). 27% of benign sites use long-term certs. Benign indicator.,,0.0,
rsjrw.id,0.09597628,True,0.75,high,9.417067527770996,0,,trusted,0,0,id,FP,rsjrw,5,very_low,False,"short,random_pattern",0.30000000000000004,短い(5文字) / ランダム指標(母音率=0.00<0.2) || [CCTLD CONTEXT] .id is the country-code TLD for Indonesia. Short domains (5 chars) are common on ccTLDs for government/corporate abbreviations. This context should reduce suspicion of random_pattern detection.,5,unknown,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation","has_crl_dp,high_san_count",0.28,Let's Encrypt,20,True,"Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / High SAN count (20, non-dangerous TLD) / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt",,0.0,
glogster.com,0.88918316,True,0.88918316,high,9.3015775680542,0,,trusted,0,1,com,FP,glogster,8,high,False,,0.0,"正規ドメインホワイトリスト一致(None, conf=0.88) によりリスク軽減",8,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,legitimate_domain_mitigation",,0.385,Let's Encrypt,7,False,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) / Domain is in legitimate whitelist; certificate risk mitigated / Issuer: Let's Encrypt,,0.0,
katawa-shoujo.com,0.34370178,True,0.75,high,4.22825026512146,0,,trusted,0,0,com,FP,katawa-shoujo,13,medium,False,,0.0,短いドメインの顕著な問題なし,13,legitimate,"brand_detected,brand_fuzzy2,brand_typosquat,brand_tld_mismatch,critical_brand",0.4,sagawa (fuzzy2),ブランド候補 sagawa (fuzzy2) を含むドメイン構造を検出,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,1,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt,,0.0,
igry-android.net,0.08747329,True,0.85,high,3.812413215637207,0,,trusted,0,0,net,FP,igry-android,12,very_low,False,consonant_cluster_random,0.2,子音クラスター検出(2個),12,legitimate,"brand_detected,brand_exact_match,brand_tld_mismatch,critical_brand",0.4,"android,android (substring)","ブランド候補 android, android (substring) を含むドメイン構造を検出","free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,2,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
sxzyfz.com,0.1999212,True,0.75,high,4.946338891983032,0,,trusted,0,0,com,FP,sxzyfz,6,low,False,"short,random_pattern,rare_bigram_random",0.35000000000000003,短い(6文字) / ランダム指標(母音率=0.00<0.2) / レアバイグラム検出(比率=0.600),6,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Google Trust Services,2,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (90 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Google Trust Services || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
oamoxcl.top,0.03037204,True,0.5766666666666667,medium-high,50.876893520355225,0,,trusted,0,0,top,FP,oamoxcl,7,very_low,True,"dangerous_tld,rare_bigram_random",0.45,危険TLD(top) / レアバイグラム検出(比率=0.167),7,dangerous,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity",,0.55,Let's Encrypt,2,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) / Issuer: Let's Encrypt || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
18hlw.com,0.05078545,True,0.75,high,5.106249570846558,0,,trusted,0,0,com,FP,18hlw,5,very_low,False,"short,random_pattern",0.30000000000000004,短い(5文字) / ランダム指標(母音率=0.00<0.2),5,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Google Trust Services,2,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (90 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Google Trust Services || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
69vnna.com,0.064289264,True,0.75,high,9.55920672416687,0,,trusted,0,0,com,FP,69vnna,6,very_low,False,"short,random_pattern",0.30000000000000004,短い(6文字) / ランダム指標(母音率=0.17<0.2),6,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Google Trust Services,2,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (90 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Google Trust Services || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
metaflow.org,0.031115036,True,0.85,high,3.8491928577423096,0,,trusted,0,0,org,FP,metaflow,8,very_low,False,,0.0,短いドメインの顕著な問題なし,8,legitimate,"brand_detected,brand_substring,brand_tld_mismatch,critical_brand",0.4,meta (substring),ブランド候補 meta (substring) を含むドメイン構造を検出,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,2,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
barcelonadema-participa.cat,0.63844717,True,0.75,high,4.910690069198608,0,,trusted,0,1,cat,FP,barcelonadema-participa,23,high,False,,0.0,短いドメインの顕著な問題なし,23,unknown,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity",,0.55,Let's Encrypt,1,False,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) / Issuer: Let's Encrypt,,0.0,
vfc.com,0.17524979,True,0.75,high,10.033000707626345,0,,trusted,0,0,com,FP,vfc,3,low,False,"very_short,random_pattern",0.5,"非常に短い(3文字) / ランダム指標(母音率=0.00<0.2) / 正規ドメインホワイトリスト一致(None, conf=0.88) によりリスク軽減",3,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,legitimate_domain_mitigation",,0.385,Let's Encrypt,9,False,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) / Domain is in legitimate whitelist; certificate risk mitigated / Issuer: Let's Encrypt,,0.0,
mczyy.com,0.05616548,True,0.85,high,9.25694227218628,0,,trusted,0,0,com,FP,mczyy,5,very_low,False,"short,random_pattern",0.30000000000000004,短い(5文字) / ランダム指標(母音率=0.00<0.2),5,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Google Trust Services,2,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (90 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Google Trust Services || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
hbclzql.com,0.3420533,True,0.75,high,9.332173347473145,0,,trusted,0,0,com,FP,hbclzql,7,medium,False,"random_pattern,rare_bigram_random",0.25,ランダム指標(母音率=0.00<0.2) / レアバイグラム検出(比率=0.167),7,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation","has_crl_dp,high_san_count",0.28,Let's Encrypt,100,True,"Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / High SAN count (100, non-dangerous TLD) / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt",,0.0,
125mb.com,0.74139154,True,0.75,high,8.87394118309021,0,,trusted,0,1,com,FP,125mb,5,high,False,short,0.1,短い(5文字),5,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity",,0.55,Let's Encrypt,2,False,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) / Issuer: Let's Encrypt || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
dance-forums.com,0.040479213,True,0.85,high,3.547701835632324,0,,trusted,0,0,com,FP,dance-forums,12,very_low,False,,0.0,短いドメインの顕著な問題なし,12,legitimate,"brand_detected,brand_fuzzy2,brand_typosquat,brand_tld_mismatch,critical_brand",0.4,danske (fuzzy2),ブランド候補 danske (fuzzy2) を含むドメイン構造を検出,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,9,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt,,0.0,
vulkanvegas-chile.click,0.048288602,True,0.85,high,3.9345760345458975,0,,trusted,0,0,click,FP,vulkanvegas-chile,17,very_low,True,dangerous_tld,0.25,危険TLD(click),17,dangerous,"brand_detected,brand_fuzzy,brand_tld_mismatch,critical_brand",0.4,chime (fuzzy),ブランド候補 chime (fuzzy) を含むドメイン構造を検出,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity",,0.55,Google Trust Services,2,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (90 days ≤ 90) / Issuer: Google Trust Services || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
drugstoredelivery.us,0.069796674,True,0.75,high,5.091011047363281,0,,trusted,0,0,us,FP,drugstoredelivery,17,very_low,False,,0.0,短いドメインの顕著な問題なし,17,unknown,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity",,0.55,ZeroSSL,1,False,"Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (90 days ≤ 90) / Issuer: ZeroSSL || INTERPRETATIONS: [CA CAUTION] ZeroSSL/cPanel: Free, automated issuance. Commonly used by phishing sites for quick setup.",,0.0,
remont-kvartir-novo.ru,0.05114032,True,0.85,high,4.065608978271484,0,,trusted,0,0,ru,FP,remont-kvartir-novo,19,very_low,False,,0.0,短いドメインの顕著な問題なし,19,unknown,"brand_detected,brand_fuzzy2,brand_typosquat,brand_tld_mismatch,critical_brand",0.4,resona (fuzzy2),ブランド候補 resona (fuzzy2) を含むドメイン構造を検出,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,1,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt,,0.0,
dyvys.info,0.04768011,True,0.75,high,9.899022102355955,0,,trusted,0,0,info,FP,dyvys,5,very_low,True,"short,dangerous_tld,random_pattern,short_random_combo",0.55,短い(5文字) / 危険TLD(info) / ランダム指標(母音率=0.00<0.15) / short + (high_entropy/random_pattern) コンボ,5,dangerous,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Google Trust Services,2,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (90 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Google Trust Services || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
