domain,ml_probability,ai_is_phishing,ai_confidence,ai_risk_level,processing_time,worker_id,error,source,y_true,stage1_pred,tld,error_type,domain_part,domain_length,ml_category,is_dangerous_tld,sda_issues,sda_risk_score,sda_reasoning,sda_domain_length,sda_tld_category,brand_issues,brand_risk_score,brand_detected,brand_reasoning,cert_issues,cert_benign_indicators,cert_risk_score,cert_issuer,cert_san_count,cert_has_crl_dp,cert_reasoning,ctx_issues,ctx_risk_score,ctx_reasoning
sketchco.com.sa,0.065564774,False,0.85,low,8.973743200302124,0,,phishtank,1,0,sa,FN,sketchco,8,very_low,False,,0.0,短いドメインの顕著な問題なし,8,unknown,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,2,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
alsihha.com,0.033336427,False,0.85,low,8.941449403762817,0,,certificates,1,0,com,FN,alsihha,7,very_low,False,,0.0,短いドメインの顕著な問題なし,7,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,8,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt,,0.0,
sonico-ne.com,0.12703665,False,0.85,low,4.175374746322632,0,,phishtank,1,0,com,FN,sonico-ne,9,low,False,,0.0,短いドメインの顕著な問題なし,9,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,2,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
khoima.asia,0.3329765,False,0.0,low,50.951581954956055,0,,certificates,1,0,asia,FN,khoima,6,medium,False,short,0.1,短い(6文字),6,unknown,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity",,0.55,Sectigo Limited,2,False,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (90 days ≤ 90) / Issuer: Sectigo Limited || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
asiatbd.com,0.2978011,False,0.75,low,5.24412727355957,0,,phishtank,1,0,com,FN,asiatbd,7,low,False,,0.0,短いドメインの顕著な問題なし,7,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity",,0.55,Let's Encrypt,2,False,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) / Issuer: Let's Encrypt || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
dreamarry.com,0.2564497,False,0.75,low,9.27784538269043,0,,certificates,1,0,com,FN,dreamarry,9,low,False,,0.0,短いドメインの顕著な問題なし,9,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity",,0.55,Let's Encrypt,2,False,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) / Issuer: Let's Encrypt || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
vermaserver.com,0.034995425,False,0.85,low,8.800533294677734,0,,phishtank,1,0,com,FN,vermaserver,11,very_low,False,,0.0,短いドメインの顕著な問題なし,11,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity",,0.55,ZeroSSL,2,False,"Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (90 days ≤ 90) / Issuer: ZeroSSL || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator. | [CA CAUTION] ZeroSSL/cPanel: Free, automated issuance. Commonly used by phishing sites for quick setup.",,0.0,
lekoginhr.top,0.037143495,False,0.7,medium,8.667009115219116,0,,phishtank,1,0,top,FN,lekoginhr,9,very_low,True,dangerous_tld,0.25,危険TLD(top),9,dangerous,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity",,0.55,Let's Encrypt,1,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) / Issuer: Let's Encrypt || INTERPRETATIONS: [SAN RISK] SAN=1 on dangerous TLD: High risk combination. 79.6% of such domains are phishing in dataset.,,0.0,
mondial-moninstruction.com,0.23884392,False,0.85,low,4.735145092010498,0,,phishtank,1,0,com,FN,mondial-moninstruction,22,low,False,,0.0,短いドメインの顕著な問題なし,22,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,1,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt,,0.0,
solevoihrnis.com,0.058664385,False,0.85,low,5.280205249786377,0,,phishtank,1,0,com,FN,solevoihrnis,12,very_low,False,,0.0,短いドメインの顕著な問題なし,12,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,2,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
hnlangsha.net,0.15454094,False,0.7,medium,9.082608461380005,0,,certificates,1,0,net,FN,hnlangsha,9,low,False,consonant_cluster_random,0.2,子音クラスター検出(2個),9,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity",,0.55,Let's Encrypt,4,False,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) / Issuer: Let's Encrypt,,0.0,
ccseorj.com,0.33082995,False,0.75,low,4.98991584777832,0,,jpcert,1,0,com,FN,ccseorj,7,medium,False,,0.0,短いドメインの顕著な問題なし,7,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity",,0.55,Let's Encrypt,1,False,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) / Issuer: Let's Encrypt,,0.0,
poker-coach.com,0.067308106,False,0.95,low,4.094319343566895,0,,jpcert,1,0,com,FN,poker-coach,11,very_low,False,,0.0,短いドメインの顕著な問題なし,11,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"no_org,benign_cert_mitigation","has_crl_dp,long_validity",0.0,"GoDaddy.com, Inc.",1,True,"No organization (O=) field in subject | BENIGN: Has CRL Distribution Points / Long validity (365 days) / Certificate risk mitigated by benign indicators / Issuer: GoDaddy.com, Inc. || INTERPRETATIONS: [VALIDITY SAFE] Extended validity (365 days). Often indicates paid certificate. Slightly more trustworthy.",,0.0,
siweiliangzi.com,0.037903916,False,0.85,low,4.476008892059326,0,,jpcert,1,0,com,FN,siweiliangzi,12,very_low,False,,0.0,短いドメインの顕著な問題なし,12,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,3,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt,,0.0,
hohoemi.fun,0.03441553,False,0.85,low,8.94562029838562,0,,jpcert,1,0,fun,FN,hohoemi,7,very_low,False,,0.0,短いドメインの顕著な問題なし,7,unknown,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,2,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
declarasubieninmueble.com,0.043015637,False,0.85,low,5.0999596118927,0,,phishtank,1,0,com,FN,declarasubieninmueble,21,very_low,False,,0.0,短いドメインの顕著な問題なし,21,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,9,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt,,0.0,
thaiphotovoltaics.com,0.35855973,False,0.75,low,5.540613412857056,0,,certificates,1,0,com,FN,thaiphotovoltaics,17,medium,False,,0.0,短いドメインの顕著な問題なし,17,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity",,0.55,Let's Encrypt,3,False,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) / Issuer: Let's Encrypt,,0.0,
mi-scotlabank.com,0.06568317,False,0.85,low,9.524718046188354,0,,phishtank,1,0,com,FN,mi-scotlabank,13,very_low,False,,0.0,短いドメインの顕著な問題なし,13,legitimate,"brand_detected,brand_fuzzy,brand_tld_mismatch",0.3,scotiabank (fuzzy),ブランド候補 scotiabank (fuzzy) を含むドメイン構造を検出,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,2,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
uagdslkbc.com,0.076686986,False,0.85,low,4.476331233978272,0,,jpcert,1,0,com,FN,uagdslkbc,9,very_low,False,,0.0,短いドメインの顕著な問題なし,9,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,3,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt,,0.0,
conceptosmedicos.com,0.038484193,False,0.85,low,4.873574256896973,0,,phishtank,1,0,com,FN,conceptosmedicos,16,very_low,False,,0.0,短いドメインの顕著な問題なし,16,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation","has_crl_dp,wildcard_cert",0.30000000000000004,Let's Encrypt,2,True,"Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Wildcard cert (non-dangerous TLD) / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator. | [WILDCARD SAFE] Wildcard certificate (*.domain): 55.1% of benign sites use this, but only 1.5% of phishing sites. Strong benign indicator.",,0.0,
hoshinokai.net,0.033478845,False,0.85,low,8.923499822616577,0,,jpcert,1,0,net,FN,hoshinokai,10,very_low,False,,0.0,短いドメインの顕著な問題なし,10,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,2,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
dev-uk.green-garden.ru,0.48283714,False,0.75,low,9.052792072296144,0,,phishtank,1,0,ru,FN,dev-uk,6,medium,False,,0.0,短いドメインの顕著な問題なし,12,unknown,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,1,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt,,0.0,
lmzxsj.com,0.66098195,False,0.75,low,8.892793416976929,0,,jpcert,1,1,com,FN,lmzxsj,6,high,False,"short,random_pattern,rare_bigram_random",0.35000000000000003,短い(6文字) / ランダム指標(母音率=0.00<0.2) / レアバイグラム検出(比率=0.400),6,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,2,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
